Brand Name,Shirt Name,Rating,Price,link,No. of ratings,Features,Colour,page
Scott International,AWG - All Weather Gear Men's Polyester Round Neck T-Shirt - Maroon,3.3 out of 5 stars,199,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A084571621H16W6XKWVOX&url=%2FScott-International-Polyester-T-Shirt-AWGDFT-MA-XL_Maroon_X-Large%2Fdp%2FB01GLHBAXG%2Fref%3Dsr_1_156_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-156-spons%26psc%3D1&qualifier=1594465427&id=2063994429485258&widgetName=sp_btf,98 ratings,"['Colour : Maroon, Material : Dryfit Polyester', 'Sleeve Type: Half, Fit Type: Regular, T-shirts for mens stylish, Tshirts for mens half sleeve, Gym tshirts for men, Sports tshirts for men, Sports wear for men for gym, Round neck tshirts for men, Dryfit tshirts for men', 'Sweat Absorbant, Breathable fabric. Special Neck Tape for extra comfort. Dryfit fabric provides comfort during high temperatures and humidity. Polyester t shirts for men, T-shirt combo for men, Summer tshirts for men, Gym wear for men', 'Occasion: Casual and Ideal Sports Wear. Very much suitable for Jogging, Running, Gym workout and other Sports and Adventures. The Model in the image is wearing a ""Medium"" Size T-shirt. Please refer to the ""Size Chart"" to select your Size', 'Wash Care instructions: Do not bleach. Dry in shade. Wash with similar colors. Hand wash.']",,3
KAVIT HUB,Men's Regular Fit T-Shirt (Pack of 3),3.7 out of 5 stars,999,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A07005822HR18YVPS8LH3&url=%2FKavit-Riders-Sleeve-Shirts-Tshirts%2Fdp%2FB07CW45GL1%2Fref%3Dsr_1_145_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-145-spons%26psc%3D1&qualifier=1594465859&id=7384701982559883&widgetName=sp_atf_next,39 ratings,"['Care Instructions: DO NOT IRON ON PRINT', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",,4
Cazibe,Men's Striped Regular Fit T-Shirt,,299,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0319556IE7P0KNJXEKK&url=%2FCazibe-Striped-Regular-T-Shirt-CZ11107_Red%2Fdp%2FB083V36C6K%2Fref%3Dsr_1_146_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-146-spons%26psc%3D1&qualifier=1594465859&id=7384701982559883&widgetName=sp_atf_next,0,"['Care Instructions: hand wash', 'Fit Type: regular fit', 'Color: Red', 'Material: Cotton', 'Hand wash']",Red,4
WEXFORD,Men's Regular Fit Polos,3.8 out of 5 stars,479,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0260690ZTA3F632XZXT&url=%2FWEXFORD-Sleeve-Printed-Casual-T-Shirt%2Fdp%2FB07JN6XGSF%2Fref%3Dsr_1_147_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-147-spons%26psc%3D1&qualifier=1594465859&id=7384701982559883&widgetName=sp_atf_next,17 ratings,"['Care Instructions: Machine washes in cold water. Do not bleach. Do not wring or twist. Dry in shade. Warm low Iron. Don not tumble dry Machine dry not recommended', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Polo', 'Neck Style: Polo', 'Pattern: Striped', 'Sleeve Type: Half Sleeve']",White,4
WEXFORD,Men's Regular Fit Polos,4.4 out of 5 stars,482,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A025409421P3KJVY281L&url=%2FWEXFORD-Mens-Sleeve-Casual-T-Shirt%2Fdp%2FB01HTP5JWW%2Fref%3Dsr_1_148_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-148-spons%26psc%3D1&qualifier=1594465859&id=7384701982559883&widgetName=sp_atf_next,19 ratings,"['Fit Type: Regular', 'Fabric: Cotton', 'Neck Style: Turtle Neck', 'Pattern: Striped', 'Sleeve Type: Half Sleeve']",,4
Amazon Brand - Symactive,Men's Solid Regular Fit Sleeveless Sports T-Shirt,4.1 out of 5 stars,299,https://www.amazon.in/Amazon-Brand-Symactive-%E0%A4%B8%E0%A5%8D%E0%A4%B2%E0%A5%80%E0%A4%B5%E0%A4%B2%E0%A5%87%E0%A4%B8-%E0%A4%B8%E0%A5%8D%E0%A4%AA%E0%A5%8B%E0%A4%B0%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B8/dp/B072KN82PD/ref=sr_1_149?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-149,0,,4,
Amazon Brand - Symactive,Men's Color Block Regular Fit Sleeveless Sports T-Shirt,4.3 out of 5 stars,319,https://www.amazon.in/Amazon-Brand-Symbol-T-Shirt-AW17-SYSP-05A_Medium_Orange/dp/B072N82KC6/ref=sr_1_150?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-150,0,,4,
AELOMART,Women's T-Shirt,4.2 out of 5 stars,399,https://www.amazon.in/AELOMART-Womens-Mustard-AWT2053MDW-P-X-Large/dp/B07PK697ZW/ref=sr_1_151?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-151,0,,4,
JUNEBERRY,Women's T-Shirt,3.5 out of 5 stars,299,https://www.amazon.in/JUNEBERRY-Cotton-Multicolored-Round-T-Shirt/dp/B07XJNKT3K/ref=sr_1_152?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-152,118 ratings,"['Care Instructions: Regular hand wash/machine wash, Do not bleach! Wash with similar colors, Dry in shade.', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Neck Style: Round Neck']",Pink,4
Levi's,Men's Regular fit T-Shirt,3.6 out of 5 stars,639,https://www.amazon.in/Levis-Printed-Regular-T-Shirt-16960-0274_Blue_M/dp/B07SNLJV71/ref=sr_1_153?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-153,0,,4,
Elk,Baby Boys' & Baby Girls' T-Shirt (Pack of 6),4.1 out of 5 stars,599,https://www.amazon.in/Elk-Girls-T-Shirt-SB71-INF-HS-Combo-06_Assorted_9-12-Month/dp/B081F7NMLF/ref=sr_1_154?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-154,0,,4,
Miss Chase,Women's Maroon Cotton Basic T-Shirt,4.1 out of 5 stars,367,https://www.amazon.in/Miss-Chase-Womens-Maroon-T-Shirt/dp/B07D37BHRN/ref=sr_1_155?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-155,0,,4,
Amazon Brand - Symbol,Men's Solid T-Shirt,4.1 out of 5 stars,239,https://www.amazon.in/Amazon-Brand-Regular-T-Shirt-SS20SYMTEE14-B_White/dp/B081VMBW4M/ref=sr_1_156?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-156,0,,4,
Fabricorn,Women's T-Shirt,4.1 out of 5 stars,449,https://www.amazon.in/Fabricorn-Womens-T-Shirt-GT01_Ylw_UpDown_3XL_3XL_Mustard-Yellow_XXX-Large/dp/B0854P7JPX/ref=sr_1_157?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-157,940 ratings,"['Care Instructions: Machine-wash', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",Mustard Yellow,4
Marvel,Boy's Regular fit T-Shirt,3.8 out of 5 stars,441,https://www.amazon.in/Marvel-Plain-Regular-T-Shirt-DSM0015-2_Black_5-6/dp/B07MBSXX14/ref=sr_1_158?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-158,14 ratings,"['Care Instructions: Machine wash', 'Fit Type: regular fit', 'Color Name: Black', '70% Cotton 30% Polyester', 'Short sleeve', 'Machine wash']",,4
Cherokee,by Unlimited Boy's Regular fit T-Shirt (Pack of 3)(Colors & Print May Vary),,359,https://www.amazon.in/Cherokee-%E0%A4%85%E0%A4%A8%E0%A4%B2%E0%A4%BF%E0%A4%AE%E0%A4%BF%E0%A4%9F%E0%A5%87%E0%A4%A1-%E0%A4%B2%E0%A4%A1%E0%A4%BC%E0%A4%95%E0%A5%8B%E0%A4%82-%E0%A4%B0%E0%A5%87%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%B0-%E0%A4%9F%E0%A5%80-%E0%A4%B6%E0%A4%B0%E0%A5%8D%E0%A4%9F/dp/B07RS3GFJD/ref=sr_1_159?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-159,0,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color Name: Assorted', '100% Cotton', 'Half sleeve', 'Machine wash']",,4
LEWEL,Men's Regular Fit T-Shirt,3.7 out of 5 stars,469,https://www.amazon.in/LEWEL-Hooded-Sleeve-Colorblock-T-Shirt/dp/B07WVD6188/ref=sr_1_160?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-160,0,,4,
Veirdo,Men's Regular Fit T-Shirt,3.2 out of 5 stars,299,https://www.amazon.in/Veirdo-Cotton-Tshirt-X-Large-White/dp/B07MXK3HC5/ref=sr_1_161?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-161,0,,4,
Kuchipoo,"Family Theme Kids T-Shirts, Pack of 5",4.2 out of 5 stars,539.1,https://www.amazon.in/Kuchipoo-Family-Cotton-T-shirt-Multi-Coloured/dp/B07BZ31SXP/ref=sr_1_162?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-162,0,,4,
Peppyzone,Men's Slim Fit T-Shirt,3.7 out of 5 stars,399,https://www.amazon.in/Lion-Camouflage-Cotton-T-Shirt-Green_XL-Large/dp/B07455NNTM/ref=sr_1_163?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-163,339 ratings,"['Fit Type: Slim Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",,4
WEXFORD,Men's Regular Fit Polos,4.0 out of 5 stars,479,https://www.amazon.in/WEXFORD-Mens-Sleeve-Casual-T-Shirt/dp/B01ITOUCSI/ref=sr_1_164?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-164,0,,4,
Spark,Men's Cotton Polo T-Shirt,3.7 out of 5 stars,499,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A05568783O11RGU2X49Q6&url=%2FSpark-Mens-Premium-Cotton-T-shirt%2Fdp%2FB012GCJC0S%2Fref%3Dsr_1_165_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-165-spons%26psc%3D1&qualifier=1594465859&id=7384701982559883&widgetName=sp_mtf,519 ratings,"['Colour : Black Melange, Material : 100% Premium Organic Cotton', 'Sleeve Type: Half, Fit Type: Regular. Superior Smooth fabric, Melange Texture, Elegant stitching and super finish. Special Neck Tape for additional comfort.', 'Closure Type: Button. Solid Polo, Vibrant Colours. Polo t shirt for men, t shirt for men with collar, collar t shirts for men, cotton t shirts for men, Plain Polo, Tshirts for men, tshirts for mens half sleeve', 'HOW TO SELECT YOUR CORRECT SIZE : Take any Polo T-shirt that is available with you and fits you perfectly. 2 Major parameters of selecting Size are 1. CHEST : Measure around the fullest part, place the tape close under the arms and make sure the tape is flat across the back. 2. FRONT LENGTH : Measure from the highest point of the shoulder to the desired hemline as shown in the Image. These both details will give you an idea of what Size Polo T-shirt you should consider for buying.', 'Classy Formal and Casual wear. The Model in the image is wearing a ""Medium"" Size Polo T-shirt. Please refer to the ""Size Chart"" to select your Size. Care instructions: Do not bleach. Dry in shade. Wash with similar colors. Machine wash.']",Charcoal Grey,4
Sparrowhawk,Men's Solid/Plain Casual Regular Fit Half Sleeve Round Neck T-Shirt Pack of 3,,699,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A10421313D152NLATZSFM&url=%2FSparrowHawk-Casual-Regular-Sleeve-T-Shirt%2Fdp%2FB082NY5TPV%2Fref%3Dsr_1_166_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-166-spons%26psc%3D1&qualifier=1594465859&id=7384701982559883&widgetName=sp_mtf,0,"['Fit Type: Regular Fit', 'Care Instructions: Machine wash. Low Iron. Dry In Shade. Do not bleach.', 'Fit Type: Regular Fit', 'Premium quality 100% cotton. Fit and Fabric comfort to last all day long.', 'Neck Type: Round Neck.', 'Sleeve: Half Sleeve.']",,4
Scott International,Young T-Shirt scyg10(Orange),3.3 out of 5 stars,299,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A06273193FZHPKTUXDWEY&url=%2FScott-Young-Mens-Polo-T-Shirt%2Fdp%2FB00UJ9NXAG%2Fref%3Dsr_1_167_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-167-spons%26psc%3D1&qualifier=1594465859&id=7384701982559883&widgetName=sp_mtf,3 ratings,"['Color : Orange ;Material : Bio Washed Cotton', 'Sleeves : Half Sleeve, Short Sleeve', 'Weave Type : Polo Pique', 'Contrast Tipped Polos', 'Fit Type : Regular Fit']",,4
AWG - All Weather Gear,Men's Regular Fit T-Shirt(Pack of 6),3.6 out of 5 stars,749,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A08367085GTJ1M80655S&url=%2FAWG-Weather-Polyester-T-Shirt-Multicolour%2Fdp%2FB07N81YB48%2Fref%3Dsr_1_168_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-168-spons%26psc%3D1&qualifier=1594465859&id=7384701982559883&widgetName=sp_mtf,78 ratings,"['Care Instructions: Do Not Bleach. Wash with similar colours. Machine wash cold', 'Fit Type: Regular Fit', 'Fabric: Polyester', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",,4
VIMAL JONNEY,Cotton Black Full Sleeve Hoodie Tshirt for Men-T_12_BLK01-P,3.4 out of 5 stars,249,https://www.amazon.in/VIMAL-JONNEY-Cotton-Sleeve-Hoodie/dp/B07VY3X6C1/ref=sr_1_169?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-169,288 ratings,"['Fit Type: Regular Fit', 'Cotton Fabric', 'Latest Pattern', 'Fashionable Design', 'solid Color', 'Brand VIMAL JONNEY']",,4
YUV,Baby Boys' & Baby Girls' T-Shirt (Pack of 5),4.0 out of 5 stars,649,https://www.amazon.in/YUV-KT5001XXS-KT5002XXS-KT5003XXS-Blue_18-24/dp/B082DB384H/ref=sr_1_170?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-170,288 ratings,"['Care Instructions: Gentle Machine Wash::Hand wash::Wash with like colors::Do not tumble dry::Dry Under Shade for longer life::Do not bleach::Do not Iron on print/embroidery/embellishment', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Tie-Dye', 'Sleeve Type: Half Sleeve']",NAVY::GREY MELANGE::GOLDEN YELLOW::CLEAR WHITE::ORANGE,4
SHAUN,Women's Top,4.1 out of 5 stars,799,https://www.amazon.in/Shaun-Womens-Top-Pack-105WPtedN3NPA_Multicolor_Large/dp/B073134G77/ref=sr_1_171?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-171,532 ratings,"['Care Instructions: Hand wash', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",,4
Goodway,Boys' T-Shirt (Pack of 5),4.2 out of 5 stars,587,https://www.amazon.in/Goodway-Junior-Theme-Combo-T-Shirts/dp/B00KNU1UZQ/ref=sr_1_172?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-172,212 ratings,"['Made in India Most Loved Fabric That Suits for Indian Weather Conditions', 'Material : 100% Super Combed Cotton ,Biowashed Fabric - 170-180 Gsm', 'Occation: Active Wear, Go to park/beach/hiking suitable for homewear,daily wear, Sports Wear', 'Features : Round Neck , Short Sleeve 5 Different Colour and Theme Printed Tshirt comes in Various themes with colorfull Prints', 'Package Included: Pack of 5 Quality Tshirt']",,4
United Colors of Benetton,Men's Solid T-Shirt,3.5 out of 5 stars,399,https://www.amazon.in/United-Colors-Benetton-Regular-19A3096J0065I_100_M_Black_M/dp/B07QLWR8WD/ref=sr_1_174?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-174,18 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color name: Black', 'Material: Cotton', 'Pattern: Solid', 'Machine wash', 'Made in India']",,4
French Connection,Men's Regular fit T-Shirt (Pack of 3),3.9 out of 5 stars,820,https://www.amazon.in/French-Connection-Regular-CHS01-3N_Black-Melange_L/dp/B07WQKK5NC/ref=sr_1_175?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-175,18 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Absorbent and soft cotton fabric for comfort', 'Rib neck finish for better stretch and sung fit', 'Made from cotton', 'Contains: pack of 3 T-Shirt', 'Color: Black, white &amp; grey melange', 'Style: CHS01-3N; range: varsity']",,4
Veirdo,Men's Regular Fit Tank Top (Pack of 3),3.7 out of 5 stars,699,https://www.amazon.in/Veirdo-Printed-Sleeveless-T-Shirt-Multicolour/dp/B085VZ9XD2/ref=sr_1_176?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-176,41 ratings,"['Care Instructions: Hand-wash', 'Fit Type: Regular Fit', 'Sleeve type: Sleeveless, Neck type: Round neck.']",Black-White-Black,4
EYEBOGLER,Men's Regular Fit T-Shirt,3.6 out of 5 stars,449,https://www.amazon.in/EYEBOGLER-Regular-T-Shirt-XS-T51-NBIR-Blue-Indigo/dp/B07P85FXWS/ref=sr_1_177?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-177,894 ratings,"['Care Instructions: Machine wash', 'Fit Type: Regular Fit', 'Fabric: Cotton; Polyester', 'Neck Style: Polo', 'Sleeve Type: Full Sleeve']",NavyBlue,4
Goodway,Infants Did You Know Printed Vest T-Shirts Theme-1 Pack of 5 (JB5PCK-VEST-DYK-1-COL_ Multicolor),4.3 out of 5 stars,461,https://www.amazon.in/Goodway-Regular-T-Shirt-JB5PCK-VEST-DYK-1-COL-5-6Yrs_Multicoloured_/dp/B00SKP7BYA/ref=sr_1_178?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-178,0,,4,
Cherokee by Unlimited,Baby-Boy's Regular fit T-Shirt (Pack of 5),4.8 out of 5 stars,649,https://www.amazon.in/Donuts-Plain-Regular-T-Shirt-281948770_Assorted_12M/dp/B081THKDBM/ref=sr_1_179?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-179,0,,4,
CRAFTLY,Women Polo Tshirt,4.1 out of 5 stars,256,https://www.amazon.in/CRAFTLY-Women-Polo-Tshirt-Pink/dp/B0844HHJP4/ref=sr_1_180?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-180,0,,4,
AWG - All Weather Gear,Men's Regular Fit T-Shirt (Pack of 2),3.7 out of 5 stars,349,https://www.amazon.in/AWG-Dryfit-Polyester-Sleeve-T-Shirts/dp/B07Y6KZZVT/ref=sr_1_181?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-181,0,,4,
Leotude,Men's Sleeveless Cotton T-Shirt Combo Pack of 3,3.7 out of 5 stars,699,https://www.amazon.in/Leotude-Sleeveless-Cotton-T-Shirt-Combo/dp/B089NVKDK3/ref=sr_1_182?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-182,12 ratings,"['Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Neck Type : Round Neck', 'Sleeve : Sleeveless', 'Fitting Type: Regular', 'Wash Care : Do Not Bleach, Hand Wash']",Black3,4
WearIndia,Superhero Printed Half Sleeve Round Neck Boys Cotton T Shirt,3.5 out of 5 stars,399,https://www.amazon.in/WearIndia-Superhero-Printed-Sleeve-Avenger/dp/B089STZ29V/ref=sr_1_183?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-183,0,,4,
Scott International,Men's Regular Fit T-Shirt (Pack of 2),3.3 out of 5 stars,399,https://www.amazon.in/Scott-International-Regular-SS20-2RN-BL-WH-XL_Black-White_X-Large/dp/B085476LDX/ref=sr_1_184?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-184,0,,4,
Fenoix,Men's Regular Fit T-Shirt,3.7 out of 5 stars,399,https://www.amazon.in/Fenoix-%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A5%81%E0%A4%B7%E0%A5%8B%E0%A4%82-%E0%A4%B2%E0%A4%BF%E0%A4%8F-%E0%A4%B0%E0%A5%87%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%B0-%E0%A4%9F%E0%A5%80-%E0%A4%B6%E0%A4%B0%E0%A5%8D%E0%A4%9F/dp/B07NXQMXH5/ref=sr_1_185?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-185,0,,4,
Veirdo,Men's Regular Fit T-Shirt,4.3 out of 5 stars,249,https://www.amazon.in/Veirdo-Mens-Cotton-Tshirt/dp/B01MYTILDV/ref=sr_1_186?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-186,0,,4,
Adidas,Men's Regular fit T-Shirt,4.4 out of 5 stars,680,https://www.amazon.in/Adidas-Regular-T-Shirt-DU0444_Actred-Black_X-Large/dp/B07KL31NPR/ref=sr_1_187?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-187,14 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color: Actred/Black', 'Material: cotton', 'Fit type: Regular Fit', 'Pattern: solid', 'Machine wash']",,4
Mubeen Saudagar,Honey Bunny in Plane Hijack,,,https://www.amazon.in/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.24b4e9cc-3985-0908-881d-4258d04bfc30%26ref_%3Ddvm_src_ret_in_xx_s&page-type-id=B07QJZJ3Z8&ref=sr_1_188&keywords=t-shirt&qid=1594056503&sr=8-188,0,,4,
ADYK,Women's T-Shirt (Pack of 2),3.3 out of 5 stars,575,https://www.amazon.in/ADYK-Cotton-Sleeves-Couple-Shirt-I/dp/B079ZQ5NFF/ref=sr_1_189?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-189,0,,4,
AWG - All Weather Gear,Men's Regular fit T-Shirt (Pack of 2),3.4 out of 5 stars,349,https://www.amazon.in/AWG-Weather-Regular-SS19-AWGDFT-BL-DGR-Multi_XL/dp/B07NK8184T/ref=sr_1_190?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-190,0,,4,
Munrocart,Graphic Printed T-Shirt for Men & Women | Free fire| Half Sleeve T-Shirt | Round Neck T Shirt | 100% Cotton T-Shirt | Short Sleeve T Shirt | Printed Graphic Tshirts,4.3 out of 5 stars,499,https://www.amazon.in/Munrocart-Graphic-Printed-T-Shirt-Tshirts/dp/B07Y7CKC2P/ref=sr_1_191?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-191,3 ratings,"['Fit Type: Regular Fit', 'Regular Fit ,Long Run, Comfortable, Quality , Design', ""T shirt Fit Type : Men's and Girls Regular Fit , Bio-Wash and Soft Feeling for Great Comfort,"", ""All garments are subjected to tests for fabric dimensional stability test and print quality inspection for colors and wash fastness.airy and perspire-friendly half sleeve T-Shirt fabric for men that's best suited for Indian weather"", 'Graphic print : cool and funky digital printed design with skin friendly chemicals and tested for more than 10 washes. No bleeding', ""T-Shirt style: good to go for any casual scene, express your style with these stylish graphic printed men's t-shirts for men's that reflect your personality""]",,4
Goodway,Baby Boy's Animal Print Regular fit T-Shirt (Pack of 5),4.4 out of 5 stars,587,https://www.amazon.in/Goodway-Junior-Theme-Combo-T-Shirts/dp/B00KNU1L3M/ref=sr_1_192?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-192,0,,4,
Amazon Brand - Jam & Honey,Boys' Regular Fit T-Shirt,4.2 out of 5 stars,560,https://www.amazon.in/Amazon-Brand-Regular-T-Shirt-SS19KBP03TEE106_Multicolor_5-6/dp/B07QYWJFQX/ref=sr_1_193?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-193,137 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Material: Cotton', 'Short sleeve', 'Machine wash']",Multicolor 5,4
