Brand Name,Shirt Name,Rating,Price,link,No. of ratings,Colour,Sleeve,Neck,Material,Fit Type,PG
Shein,Flounce Sleeve Cold Shoulder Strappy Tee,4.0,686,https://www.shein.in/Flounce-Sleeve-Cold-Shoulder-Strappy-Tee-p-956624-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,165,Burgundy,Short Sleeve,Cold Shoulder,100% Polyester,Modern Fit,Shein
Shein,Exaggerated Ruffle Detail Solid Tee,3.916666666666667,999,https://www.shein.in/Exaggerated-Ruffle-Detail-Solid-Tee-p-964529-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,35,Black,Long Sleeve,Round Neck,"95% Polyester, 5% Spandex",Modern Fit,Shein
Shein,Plant Print Round Neck Tee,4.0,999,https://www.shein.in/Plant-Print-Round-Neck-Tee-p-559511-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,2344,Multicolor,Short Sleeve,Round Neck,100% Polyester,Regular Fit,Shein
Shein,Men Fish Print Cuffed Tee,3.75,999,https://www.shein.in/Men-Fish-Print-Cuffed-Tee-p-545315-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,10,White,Short Sleeve,Regular,Cotton,Regular Fit,Shein
Shein,SHEIN Large Flower Print Tee,4.083333333333334,564,https://www.shein.in/Large-Flower-Print-Tee-p-431932-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,7644,Multicolor,Short Sleeve,Round Neck,"94% Polyester, 6% Spandex",Regular Fit,Shein
Shein,SHEIN Embroidered Drawstring Sleeve Tee,3.916666666666667,999,https://www.shein.in/Embroidered-Drawstring-Sleeve-Tee-p-365470-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,388,Black,Flounce Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,Men Letter Print Tee,3.916666666666667,999,https://www.shein.in/Men-Letter-Print-Tee-p-638150-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,265,Black,Long Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,Men Solid Button Decorated Tee,3.916666666666667,653,https://www.shein.in/Men-Solid-Button-Decorated-Tee-p-597103-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,316,Burgundy,Long Sleeve,Round Neck,"65% Cotton, 35% Polyester",Regular Fit,Shein
Shein,Men Panda Print Tee,4.0,975,https://www.shein.in/Men-Panda-Print-Tee-p-592824-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,809,White,Long Sleeve,Round Neck,"95.8% Polyester, 4.2% Spandex",Regular Fit,Shein
Shein,Plus Contrast Gingham Raglan Sleeve Christmas New Year Print Tee,3.75,789,https://www.shein.in/Plus-Contrast-Gingham-Raglan-Sleeve-Christmas-New-Year-Print-Tee-p-895114-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,52,Black,Long Sleeve,Round Neck,"30% Cotton, 70% Cotton Blends",Regular Fit,Shein
Shein,Men Hands Print High Low Tee,3.916666666666667,596,https://www.shein.in/Men-Hands-Print-High-Low-Tee-p-865567-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,1610,Black,Short Sleeve,Round Neck,100% Polyester,Slim Fit,Shein
Shein,SHEIN Scoop Neck Slim Fitted Tee,4.166666666666667,454,https://www.shein.in/Scoop-Neck-Slim-Fitted-Tee-p-849948-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,9999,Purple,Long Sleeve,Scoop Neck,"95% Rayon, 5% Spandex",Classic Fit,Shein
Shein,Basic Solid Rolled Cuff Curved Tee,4.166666666666667,634,https://www.shein.in/Basic-Solid-Rolled-Cuff-Curved-Tee-p-826787-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,9999,Mustard Yellow,Short Sleeve,Round Neck,"65% Cotton, 35% Polyester",Classic Fit,Shein
Shein,SHEIN Men Cut-and-sew Tunic Tee,4.0,999,https://www.shein.in/Men-Cut-and-sew-Tunic-Tee-p-655129-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,979,Multicolor,Short Sleeve,Round Neck,100% Polyester,Regular Fit,Shein
Shein,SHEIN Off Shoulder Sequin Crop Tee,3.833333333333333,545,https://www.shein.in/Off-Shoulder-Sequin-Crop-Tee-p-668086-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,62,Multicolor,Long Sleeve,Off the Shoulder,"98% Polyester, 2% Spandex",Slim Fit,Shein
Shein,SHEIN Men Raglan Sleeve Leopard Print Tee,3.75,555,https://www.shein.in/Men-Raglan-Sleeve-Leopard-Print-Tee-p-622507-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,19,Multicolor,Long Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,Plus Cut And Sew Tee,3.833333333333333,918,https://www.shein.in/Plus-Cut-And-Sew-Tee-p-562174-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,2709,Black and White,Long Sleeve,Round Neck,100% Polyester,Regular Fit,Shein
Shein,Men Galaxy Print Tee,3.916666666666667,834,https://www.shein.in/Men-Galaxy-Print-Tee-p-468411-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,592,Black and White,Short Sleeve,Round Neck,Polyester,Regular Fit,Shein
Shein,Stripe Panel Cuffed Tee,3.916666666666667,500,https://www.shein.in/Stripe-Panel-Cuffed-Tee-p-440079-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,117,White,Short Sleeve,Round Neck,Polyester,Slim Fit,Shein
Shein,Men Animal Print Tee,3.916666666666667,999,https://www.shein.in/Men-Animal-Print-Tee-p-475264-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,122,Black and White,Short Sleeve,Round Neck,Polyester,Regular Fit,Shein
Shein,SHEIN Color Block Short Sleeve Tee,4.0,630,https://www.shein.in/Color-Block-Short-Sleeve-Tee-p-446225-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,9610,White,Short Sleeve,Round Neck,"94% Polyester, 6% Spandex",Regular Fit,Shein
Shein,Unicorn Print Dip Hem Tee,4.083333333333334,560,https://www.shein.in/Unicorn-Print-Dip-Hem-Tee-p-452621-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,64,Blue,Short Sleeve,Round Neck,Polyester,Slim Fit,Shein
Shein,SHEIN Embroidered Flower Applique Mesh Sweetheart Tee,4.0,999,https://www.shein.in/Embroidered-Flower-Applique-Mesh-Sweetheart-Tee-p-364113-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,1179,Navy Blue,Short Sleeve,Stand Collar,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Foldover Asymmetric Neck Ribbed Tee,4.0,1035,https://www.shein.in/Foldover-Asymmetric-Neck-Ribbed-Tee-p-911423-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,293,White,Long Sleeve,High Neck,"25% Cotton, 70% Polyester, 5% Spandex",Regular Fit,Shein
Shein,Plus V-neck Striped Fitted Tee,4.0,999,https://www.shein.in/Plus-V-neck-Striped-Fitted-Tee-p-947027-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,22,Black and White,Long Sleeve,V neck,"30% Cotton, 70% Cotton Blends",Slim Fit,Shein
Shein,Leopard Print Twist-Front Tee,4.083333333333334,670,https://www.shein.in/Leopard-Print-Twist-Front-Tee-p-980132-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,4563,Multicolor,Short Sleeve,Round Neck,"35% Cotton, 65% Polyester",Regular Fit,Shein
Shein,Frilled Trim Short Sleeve Metallic Tee,4.083333333333334,785,https://www.shein.in/Frilled-Trim-Short-Sleeve-Metallic-Tee-p-983983-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,88,Pink,Short Sleeve,Round Neck,"97% Polyester, 3% Spandex",Regular Fit,Shein
Shein,Men Moon & Figure Graphic Tee,3.916666666666667,740,https://www.shein.in/Men-Moon-Figure-Graphic-Tee-p-957509-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,218,White,Regular Sleeve,Round Neck,Cotton,Regular Fit,Shein
Shein,Cut And Sew Leopard Print Tee,4.083333333333334,712,https://www.shein.in/Cut-And-Sew-Leopard-Print-Tee-p-949392-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,184,Multicolor,Regular Sleeve,Round Neck,Polyester,Regular Fit,Shein
Shein,Stand Collar Chain Print Fitted Tee,4.166666666666667,759,https://www.shein.in/Stand-Collar-Chain-Print-Fitted-Tee-p-971257-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,91,Black,Regular Sleeve,Stand Collar,Polyester,Slim Fit,Shein
Shein,Gigot Sleeve Bustier Ruffle Hem Tee,4.166666666666667,811,https://www.shein.in/Gigot-Sleeve-Bustier-Ruffle-Hem-Tee-p-970233-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,62,Burgundy,Long Sleeve,Sweetheart,100% Polyester,Slim Fit,Shein
Shein,Bell Sleeve Surplice Front Crop Tee,4.0,738,https://www.shein.in/Bell-Sleeve-Surplice-Front-Crop-Tee-p-967881-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,26,Black and White,Long Sleeve,V neck,100% Polyester,Classic Fit,Shein
Shein,Mock Neck Dobby Mesh Fitted Tee,4.0,1028,https://www.shein.in/Mock-Neck-Dobby-Mesh-Fitted-Tee-p-946610-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,95,Black,Long Sleeve,Stand Collar,"97% Polyester, 3% Spandex",Classic Fit,Shein
Shein,Heart Print Crew Neck Tee,4.083333333333334,660,https://www.shein.in/Heart-Print-Crew-Neck-Tee-p-927166-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,295,White,Regular Sleeve,Round Neck,Cotton,Regular Fit,Shein
Shein,Plus Stand Collar Leg-of-mutton Sleeve Tee,3.75,824,https://www.shein.in/Plus-Stand-Collar-Leg-of-mutton-Sleeve-Tee-p-967965-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,182,Black,Leg-of-mutton Sleeve,Stand Collar,"95% Polyester, 5% Spandex",Classic Fit,Shein
Shein,Plus Contrast Striped V-Neck Tee,3.916666666666667,1143,https://www.shein.in/Plus-Contrast-Striped-V-Neck-Tee-p-631446-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,987,Burgundy,Long Sleeve,V neck,"97% Polyester, 3% Spandex",Modern Fit,Shein
Shein,Slogan Graphic Tee,4.0,712,https://www.shein.in/Slogan-Graphic-Tee-p-631425-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,2986,Burgundy,Long Sleeve,Round Neck,"95% Cotton, 5% Spandex",Classic Fit,Shein
Shein,Dragon Print Crop Tee,4.0,535,https://www.shein.in/Dragon-Print-Crop-Tee-p-1208135-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,25,White,Regular Sleeve,Round Neck,Polyester,Classic Fit,Shein
Shein,Plus Skull & Floral Print Tee,4.0,740,https://www.shein.in/Plus-Skull-Floral-Print-Tee-p-1233448-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,683,Baby Pink,Regular Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Marled Striped Ringer Tee,4.083333333333334,999,https://www.shein.in/Men-Marled-Striped-Ringer-Tee-p-1172119-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,27,Coral Pink,Short Sleeve,Round Neck,"23% Cotton, 72% Polyester, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Slogan Graphic Colorblock Tee,4.083333333333334,764,https://www.shein.in/Men-Slogan-Graphic-Colorblock-Tee-p-992463-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,110,Multicolor,Regular Sleeve,Round Neck,Cotton,Regular Fit,Shein
Shein,SHEIN Color Block Leopard Print Tee,4.083333333333334,693,https://www.shein.in/Color-Block-Leopard-Print-Tee-p-672728-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,2354,Multicolor,Short Sleeve,Round Neck,"32% Cotton, 62% Polyester, 6% Spandex",Regular Fit,Shein
Shein,Plus Dip Hem Lip Sequin Tee,4.0,817,https://www.shein.in/Plus-Dip-Hem-Lip-Sequin-Tee-p-709594-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,961,White,Short Sleeve,Round Neck,"65% Cotton, 35% Polyester",Slim Fit,Shein
Shein,SHEIN Men Neon Lime Tee,4.083333333333334,966,https://www.shein.in/Men-Neon-Lime-Tee-p-719222-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,50,"Green, Bright",Short Sleeve,Round Neck,"94% Cotton, 6% Spandex",Regular Fit,Shein
Shein,SHEIN Men Paper Plane Print Tee,4.0,802,https://www.shein.in/Men-Paper-Plane-Print-Tee-p-714916-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,529,Black,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Slim Fit,Shein
Shein,Plus Dip Hem Pocket Tee,3.916666666666667,705,https://www.shein.in/Plus-Dip-Hem-Pocket-Tee-p-712809-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,5102,Black,Short Sleeve,V neck,"97% Polyester, 3% Spandex",Regular Fit,Shein
Shein,Plus Two Tone Tee,4.0,999,https://www.shein.in/Plus-Two-Tone-Tee-p-715799-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,196,Multicolor,Short Sleeve,Round Neck,"97% Polyester, 3% Spandex",Regular Fit,Shein
Shein,SHEIN Mock Neck Leopard Print Crop Tee,3.833333333333333,420,https://www.shein.in/Mock-Neck-Leopard-Print-Crop-Tee-p-701654-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,416,Yellow,Cap Sleeve,Stand Collar,100% Polyester,Slim Fit,Shein
Shein,Rolled Cuff Pocket Crop Tee,4.083333333333334,532,https://www.shein.in/Rolled-Cuff-Pocket-Crop-Tee-p-689990-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,38,Orange,Short Sleeve,Round Neck,"60% Cotton, 40% Polyester",Regular Fit,Shein
Shein,Plus Contrast Mesh Tee,3.916666666666667,999,https://www.shein.in/Plus-Contrast-Mesh-Tee-p-689878-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,27,Black,Short Sleeve,Asymmetrical Neck,Cotton,Regular Fit,Shein
Shein,Pearl Beaded Tiered Mesh Sleeve Tee,4.0,715,https://www.shein.in/Pearl-Beaded-Tiered-Mesh-Sleeve-Tee-p-685323-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,1648,Black,Short Sleeve,Round Neck,"30% Cotton, 70% Polyester",Regular Fit,Shein
Shein,SHEIN Pop Art Print Cuffed Tee,4.0,649,https://www.shein.in/Pop-Art-Print-Cuffed-Tee-p-672667-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,680,White,Short Sleeve,Round Neck,100% Cotton,Regular Fit,Shein
Shein,SHEIN Sheer Sleeve Solid Tee,4.083333333333334,999,https://www.shein.in/Sheer-Sleeve-Solid-Tee-p-673451-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,20,Black,Short Sleeve,Round Neck,"35% Cotton, 65% Polyester",Slim Fit,Shein
Shein,Letter Print Roll Sleeve Tee,4.0,812,https://www.shein.in/Letter-Print-Roll-Sleeve-Tee-p-685729-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,1190,Burgundy,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Classic Fit,Shein
Shein,Plus Unicorn And Letter Graphic Tee,4.083333333333334,999,https://www.shein.in/Plus-Unicorn-And-Letter-Graphic-Tee-p-685451-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,1188,Baby Pink,Short Sleeve,Round Neck,"97% Polyester, 3% Viscose",Regular Fit,Shein
Shein,SHEIN Letter Print Tee,4.0,625,https://www.shein.in/Letter-Print-Tee-p-664048-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,1666,"Pink, Pastel",Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,Plus Cartoon Banana Print Tee,4.083333333333334,867,https://www.shein.in/Plus-Cartoon-Banana-Print-Tee-p-678752-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,1793,Burgundy,Short Sleeve,Round Neck,"97% Polyester, 3% Viscose",Slim Fit,Shein
Shein,Plus Contrast Lace High Low Tee,3.833333333333333,999,https://www.shein.in/Plus-Contrast-Lace-High-Low-Tee-p-922141-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,27,Black,Long Sleeve,Round Neck,Cotton,Regular Fit,Shein
Shein,SHEIN Square Neck Snakeskin Crop Tee,4.083333333333334,404,https://www.shein.in/Square-Neck-Snakeskin-Crop-Tee-p-903478-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,1750,Multicolor,Long Sleeve,Square Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,Plus Lettuce Trim Rib-Knit Tee,3.833333333333333,884,https://www.shein.in/Plus-Lettuce-Trim-Rib-Knit-Tee-p-904881-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,88,Burgundy,Long Sleeve,Stand Collar,Cotton,Regular Fit,Shein
Shein,Plus Cut And Sew Tee,3.916666666666667,1072,https://www.shein.in/Plus-Cut-And-Sew-Tee-p-904914-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,110,Multicolor,Long Sleeve,V neck,"65% Cotton, 35% Polyester",Regular Fit,Shein
Shein,SHEIN Plus Gigot Sleeve Botanical Print Tee,4.0,999,https://www.shein.in/Plus-Gigot-Sleeve-Botanical-Print-Tee-p-901482-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,430,Black and White,Long Sleeve,Round Neck,"95% Polyester, 5% Spandex",Slim Fit,Shein
Shein,Contrast Frayed Trim High Neck Ribbed Tee,4.083333333333334,1006,https://www.shein.in/Contrast-Frayed-Trim-High-Neck-Ribbed-Tee-p-905059-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,19,Black,Long Sleeve,Regular,100% Polyester,Regular Fit,Shein
Shein,SHEIN Guipure Lace Trim Rib-knit Tee,4.0,726,https://www.shein.in/Guipure-Lace-Trim-Rib-knit-Tee-p-869151-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,328,Black,Long Sleeve,V neck,"45% Cotton, 50% Polyester, 5% Spandex",Regular Fit,Shein
Shein,SHEIN V-neck Ruched Front Rib-knit Tee,4.0,555,https://www.shein.in/V-neck-Ruched-Front-Rib-knit-Tee-p-887018-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,89,Black,Long Sleeve,V neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,Plus Contrast Striped Knot Hem Tee,3.916666666666667,678,https://www.shein.in/Plus-Contrast-Striped-Knot-Hem-Tee-p-898984-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,39,Burgundy,Long Sleeve,Round Neck,Cotton,Regular Fit,Shein
Shein,SHEIN Boys Camo and Slogan Graphic Colorblock Tee,4.166666666666667,555,https://www.shein.in/Boys-Camo-and-Slogan-Graphic-Colorblock-Tee-p-894806-cat-1999.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,80,Multicolor,Long Sleeve,Round Neck,"95% Cotton, 5% Spandex",Slim Fit,Shein
Shein,SHEIN Color Block Curved Hem Waffle Knit Tee,3.916666666666667,555,https://www.shein.in/Color-Block-Curved-Hem-Waffle-Knit-Tee-p-880143-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,7119,Multicolor,Long Sleeve,V neck,"95% Polyester, 5% Spandex",Slim Fit,Shein
Shein,SHEIN Men Slogan Graphic Tee,4.0,555,https://www.shein.in/Men-Slogan-Graphic-Tee-p-879286-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,28,Mustard Yellow,Long Sleeve,Round Neck,"95% Cotton, 5% Spandex",Classic Fit,Shein
Shein,Plus Pocket Front Gingham Tee,3.833333333333333,941,https://www.shein.in/Plus-Pocket-Front-Gingham-Tee-p-894978-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,204,Multicolor,Long Sleeve,Round Neck,Cotton,Regular Fit,Shein
Shein,Cartoon & Letter Graphic Tee,4.083333333333334,999,https://www.shein.in/Cartoon-Letter-Graphic-Tee-p-875939-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,79,White,Short Sleeve,Round Neck,"75% Cotton, 25% Polyester",Classic Fit,Shein
Shein,Two Tone Mock Neck Tee,4.0,722,https://www.shein.in/Two-Tone-Mock-Neck-Tee-p-893748-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,143,Black and White,Long Sleeve,Stand Collar,100% Polyester,Classic Fit,Shein
Shein,Floral Print Long Sleeve Tee,3.833333333333333,634,https://www.shein.in/Floral-Print-Long-Sleeve-Tee-p-888136-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,152,Black,Long Sleeve,Stand Collar,100% Cotton Blends,Classic Fit,Shein
Shein,Plus Panda & Letter Graphic Tee,4.0,555,https://www.shein.in/Plus-Panda-Letter-Graphic-Tee-p-748387-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,442,Army Green,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Round Neck Striped Tee,4.0,567,https://www.shein.in/Men-Round-Neck-Striped-Tee-p-719205-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,241,Multicolor,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Colorblock Short Sleeve Tee,4.0,564,https://www.shein.in/Men-Colorblock-Short-Sleeve-Tee-p-737766-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,16,Multicolor,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,Plus Dandelion Print Tee,3.833333333333333,555,https://www.shein.in/Plus-Dandelion-Print-Tee-p-730554-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,900,White,Short Sleeve,Round Neck,"97% Polyester, 3% Viscose",Slim Fit,Shein
Shein,SHEIN Boys Neon Panel Colorblock Tee,4.083333333333334,552,https://www.shein.in/Boys-Neon-Panel-Colorblock-Tee-p-729900-cat-1999.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,2721,Multicolor,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,Plus Floral Print Curved Hem Tee,3.916666666666667,754,https://www.shein.in/Plus-Floral-Print-Curved-Hem-Tee-p-745236-cat-1890.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,1104,White,Cap Sleeve,Round Neck,"97% Polyester, 3% Spandex",Slim Fit,Shein
Shein,SHEIN Men Floral Print Tunic Tee,3.916666666666667,809,https://www.shein.in/Men-Floral-Print-Tunic-Tee-p-722642-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,197,Black,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,Mesh Panel Letter Print Varsity Tee,4.083333333333334,770,https://www.shein.in/Mesh-Panel-Letter-Print-Varsity-Tee-p-746210-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,107,Black,Half Sleeve,V neck,"97% Polyester, 3% Spandex",Regular Fit,Shein
Shein,SHEIN Men Plaid Print Tee,4.0,999,https://www.shein.in/Men-Plaid-Print-Tee-p-733201-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,145,Multicolor,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,Cartoon Print Tee,4.083333333333334,632,https://www.shein.in/Cartoon-Print-Tee-p-735965-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,261,Multicolor,Cap Sleeve,Round Neck,"35% Cotton, 65% Polyester",Regular Fit,Shein
Shein,SHEIN Striped Form Fitting Crop Ringer Tee,4.083333333333334,454,https://www.shein.in/Striped-Form-Fitting-Crop-Ringer-Tee-p-725119-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,114,Pink,Short Sleeve,Square Neck,"95% Cotton, 5% Spandex",Slim Fit,Shein
Shein,SHEIN Men Slogan Print Tee,4.0,897,https://www.shein.in/Men-Slogan-Print-Tee-p-716115-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,173,Black,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Letter Print Tee,4.0,999,https://www.shein.in/Men-Letter-Print-Tee-p-718358-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,110,White,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,Starfish Print Crop Ringer Tee,4.0,660,https://www.shein.in/Starfish-Print-Crop-Ringer-Tee-p-739540-cat-1738.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,143,Blue,Cap Sleeve,Stand Collar,"97% Polyester, 3% Spandex",Regular Fit,Shein
Shein,SHEIN Men Abstract Figure Print Tee,4.083333333333334,755,https://www.shein.in/Men-Abstract-Figure-Print-Tee-p-721708-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,137,Multicolor,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Contrast Raglan Sleeve Hooded Tee,4.0,999,https://www.shein.in/Men-Contrast-Raglan-Sleeve-Hooded-Tee-p-722645-cat-1980.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,119,Yellow,Short Sleeve,Hooded,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Girls Cutout Shoulder Bow Detail Striped Tee,4.083333333333334,555,https://www.shein.in/Girls-Cutout-Shoulder-Bow-Detail-Striped-Tee-p-660367-cat-2015.html?scici=Search~~RecentSearch~~1~~t%20shirts~~~~0~~0,28,Multicolor,Long Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
